1775804429.862,-0.0378,-0.0197,0.0085,0.0400,0.0154,-0.0023,0.0023,-0.0043,0.0062,0.0026
1775804429.913,0.0237,0.0370,0.0052,-0.0215,-0.0415,0.0011,0.0022,-0.0045,0.0062,0.0025
1775804429.963,0.0148,0.0108,0.0049,-0.0125,-0.0152,0.0013,0.0023,-0.0044,0.0062,0.0023
1775804430.013,-0.0289,-0.0285,-0.0004,0.0313,0.0242,0.0066,0.0025,-0.0043,0.0062,0.0019
1775804430.063,0.0366,0.0191,0.0487,-0.0343,-0.0235,-0.0427,0.0024,-0.0044,0.0061,0.0016
1775804430.113,-0.0114,0.0106,0.0264,0.0138,-0.0149,-0.0202,0.0024,-0.0043,0.0061,0.0015
1775804430.163,0.0065,0.0419,-0.0516,-0.0042,-0.0460,0.0579,0.0023,-0.0041,0.0063,0.0018
1775804430.213,-0.0287,0.0500,0.0308,0.0311,-0.0540,-0.0246,0.0024,-0.0040,0.0062,0.0020
1775804430.263,-0.0555,-0.0372,0.0170,0.0578,0.0333,-0.0107,0.0023,-0.0039,0.0063,0.0022
1775804430.314,-0.0028,0.0721,0.0188,0.0051,-0.0761,-0.0123,0.0023,-0.0040,0.0064,0.0018
1775804430.364,0.0669,-0.0594,0.0180,-0.0648,0.0554,-0.0115,0.0022,-0.0040,0.0066,0.0014
1775804430.414,0.0407,-0.0504,0.0006,-0.0385,0.0464,0.0061,0.0022,-0.0040,0.0067,0.0014
1775804430.462,-0.0412,0.0416,-0.0309,0.0435,-0.0457,0.0374,0.0023,-0.0041,0.0066,0.0016
1775804430.512,0.0628,-0.0156,0.0052,-0.0606,0.0115,0.0013,0.0022,-0.0040,0.0065,0.0014
1775804430.562,0.0325,-0.0377,0.0259,-0.0302,0.0335,-0.0195,0.0023,-0.0042,0.0065,0.0012
1775804430.612,0.0327,0.0150,0.0004,-0.0304,-0.0193,0.0062,0.0023,-0.0043,0.0065,0.0011
1775804430.662,0.0237,0.0627,0.0620,-0.0213,-0.0669,-0.0555,0.0024,-0.0042,0.0065,0.0011
1775804430.712,0.0459,0.0154,-0.0386,-0.0434,-0.0195,0.0451,0.0025,-0.0041,0.0065,0.0013
1775804430.762,0.0148,0.0147,0.0571,-0.0122,-0.0186,-0.0507,0.0026,-0.0040,0.0065,0.0012
1775804430.812,-0.0242,0.0503,-0.0084,0.0269,-0.0541,0.0149,0.0027,-0.0038,0.0065,0.0009
1775804430.863,0.0408,-0.0328,-0.0124,-0.0382,0.0290,0.0188,0.0026,-0.0038,0.0064,0.0007
1775804430.913,-0.0071,0.0237,0.0353,0.0098,-0.0276,-0.0290,0.0027,-0.0039,0.0063,0.0006
1775804430.963,-0.0286,-0.0198,-0.0006,0.0312,0.0160,0.0070,0.0026,-0.0038,0.0064,0.0007
1775804431.013,-0.0509,-0.0376,0.0428,0.0534,0.0336,-0.0366,0.0025,-0.0039,0.0063,0.0008
1775804431.063,0.0013,-0.0767,0.0128,0.0011,0.0727,-0.0065,0.0024,-0.0040,0.0063,0.0007
1775804431.113,0.0369,0.0239,-0.0035,-0.0345,-0.0279,0.0100,0.0024,-0.0041,0.0064,0.0005
1775804431.163,0.0235,-0.0199,0.0047,-0.0210,0.0159,0.0016,0.0025,-0.0040,0.0063,0.0004
1775804431.213,0.0279,0.0146,0.0572,-0.0253,-0.0187,-0.0509,0.0026,-0.0041,0.0063,0.0005
1775804431.263,-0.0029,-0.0203,0.0567,0.0056,0.0163,-0.0504,0.0027,-0.0040,0.0063,0.0005
1775804431.313,-0.0158,0.0239,0.0178,0.0183,-0.0280,-0.0115,0.0026,-0.0041,0.0064,0.0006
1775804431.363,0.0412,0.0106,0.0137,-0.0387,-0.0146,-0.0073,0.0025,-0.0040,0.0065,0.0005
1775804431.413,-0.0072,-0.0112,0.0220,0.0097,0.0073,-0.0154,0.0025,-0.0038,0.0066,0.0003
1775804431.464,0.0407,0.0194,0.0231,-0.0383,-0.0234,-0.0164,0.0024,-0.0040,0.0067,0.0002
1775804431.514,-0.0287,-0.0502,-0.0226,0.0312,0.0464,0.0293,0.0024,-0.0039,0.0068,0.0002
1775804431.564,0.0018,-0.0244,0.0129,0.0006,0.0204,-0.0062,0.0024,-0.0039,0.0067,0.0001
1775804431.614,-0.0068,0.0154,-0.0215,0.0092,-0.0194,0.0283,0.0024,-0.0040,0.0068,0.0002
1775804431.664,0.0587,0.0108,-0.0164,-0.0564,-0.0148,0.0232,0.0022,-0.0039,0.0067,0.0003
1775804431.714,0.0190,-0.0245,0.0351,-0.0167,0.0207,-0.0285,0.0023,-0.0038,0.0067,0.0004
1775804431.764,0.0015,-0.0156,0.0264,0.0009,0.0117,-0.0197,0.0024,-0.0039,0.0067,0.0004
1775804431.812,-0.0592,-0.0107,-0.0268,0.0616,0.0067,0.0336,0.0024,-0.0040,0.0068,0.0001
1775804431.862,0.0538,0.0015,0.0621,-0.0515,-0.0057,-0.0553,0.0023,-0.0042,0.0067,0.0001
1775804431.912,0.0365,0.0324,0.0404,-0.0341,-0.0364,-0.0336,0.0024,-0.0041,0.0068,0.0001
1775804431.962,0.0192,-0.0153,-0.0128,-0.0168,0.0114,0.0196,0.0024,-0.0040,0.0068,0.0002
1775804432.012,0.0236,-0.0767,-0.0048,-0.0210,0.0726,0.0115,0.0025,-0.0041,0.0067,0.0003
1775804432.062,-0.0154,0.0068,-0.0349,0.0180,-0.0109,0.0415,0.0026,-0.0042,0.0066,0.0005
1775804432.112,0.0800,-0.0202,0.0317,-0.0775,0.0161,-0.0251,0.0025,-0.0040,0.0066,0.0003
