457160.100,0.000000,0.000000,-96.660000,-15.037000,-1.755000,0.141000,22.54394812,114.00731965,20.822000,3.000000,1.518000,1.160000,3.284000,50.000000,3.000000,0.000000,1775804343.834200
457160.200,0.000000,0.000000,-96.410000,-15.079000,-1.693000,0.133000,22.54394655,114.00730489,20.848000,3.000000,1.506000,1.151000,3.161000,50.000000,3.000000,0.000000,1775804343.933600
457160.300,0.000000,0.000000,-96.450000,-15.100000,-1.708000,0.119000,22.54394498,114.00729014,20.871000,3.000000,1.528000,1.165000,3.124000,50.000000,3.000000,0.000000,1775804344.031300
457160.400,0.000000,0.000000,-96.400000,-15.130000,-1.697000,0.097000,22.54394342,114.00727534,20.893000,3.000000,1.306000,1.048000,2.768000,50.000000,3.000000,0.000000,1775804344.128000
457160.500,0.000000,0.000000,-96.370000,-15.164000,-1.692000,0.131000,22.54394189,114.00726050,20.912000,3.000000,1.570000,1.186000,3.033000,50.000000,3.000000,0.000000,1775804344.229800
457160.600,0.000000,0.000000,-96.450000,-15.190000,-1.716000,0.113000,22.54394028,114.00724563,20.934000,3.000000,1.639000,1.262000,3.152000,49.000000,3.000000,0.000000,1775804344.326900
457160.700,0.000000,0.000000,-96.320000,-15.222000,-1.685000,0.121000,22.54393873,114.00723072,20.958000,3.000000,1.661000,1.260000,3.073000,49.000000,3.000000,0.000000,1775804344.427000
457160.800,0.000000,0.000000,-96.310000,-15.248000,-1.686000,0.112000,22.54393714,114.00721577,20.980000,3.000000,1.681000,1.263000,3.043000,49.000000,3.000000,0.000000,1775804344.526800
457160.900,0.000000,0.000000,-96.250000,-15.276000,-1.674000,0.081000,22.54393558,114.00720076,20.997000,3.000000,1.418000,1.116000,3.061000,49.000000,3.000000,0.000000,1775804344.627500
457161.000,0.000000,0.000000,-96.080000,-15.299000,-1.628000,0.081000,22.54393412,114.00718575,21.011000,3.000000,1.472000,1.130000,3.086000,49.000000,3.000000,0.000000,1775804344.731100
457161.100,0.000000,0.000000,-96.310000,-15.356000,-1.697000,0.096000,22.54393255,114.00717074,21.030000,3.000000,1.755000,1.292000,3.190000,49.000000,3.000000,0.000000,1775804344.831400
457161.200,0.000000,0.000000,-96.110000,-15.348000,-1.643000,0.093000,22.54393101,114.00715577,21.050000,3.000000,1.671000,1.159000,3.045000,49.000000,3.000000,0.000000,1775804344.932000
457161.300,0.000000,0.000000,-96.150000,-15.361000,-1.655000,0.109000,22.54392945,114.00714076,21.070000,3.000000,1.664000,1.179000,3.181000,49.000000,3.000000,0.000000,1775804345.030500
457161.400,0.000000,0.000000,-96.060000,-15.394000,-1.633000,0.118000,22.54392795,114.00712569,21.091000,3.000000,1.665000,1.179000,3.182000,49.000000,3.000000,0.000000,1775804345.127500
457161.500,0.000000,0.000000,-95.880000,-15.435000,-1.590000,0.158000,22.54392646,114.00711059,21.115000,3.000000,1.663000,1.180000,3.196000,49.000000,3.000000,0.000000,1775804345.227500
