1775804345.777, 0.056, 0.006,-0.003, 0.001, 0.861,-0.000, 0.001,0.00601,-0.010
1775804345.877, 0.056, 0.001,-0.003, 0.003, 0.864,-0.000, 0.001,0.00127,-0.005
1775804345.977, 0.056, 0.006,-0.004, 0.002, 0.866,-0.000, 0.000,0.00626,-0.010
1775804346.077, 0.056, 0.006,-0.003,-0.007, 0.869,-0.000, 0.000,0.00624,-0.010
1775804346.177, 0.054, 0.004,-0.003,-0.008, 0.841,-0.000, 0.000,0.00371,-0.010
1775804346.277, 0.054, 0.004,-0.006,-0.004, 0.838,-0.000, 0.000,0.00403,-0.009
1775804346.377, 0.054, 0.004,-0.001, 0.001, 0.841,-0.000, 0.001,0.00425,-0.009
1775804346.477, 0.055, 0.004,-0.000, 0.010, 0.844,-0.000, 0.001,0.00398,-0.013
1775804346.577, 0.055, 0.001,-0.004, 0.002, 0.846,-0.000, 0.001,0.00087,-0.012
1775804346.677, 0.055, 0.003,-0.004,-0.002, 0.849,-0.000, 0.000,0.00258,-0.010
1775804346.777, 0.056, 0.003,-0.003,-0.008, 0.861,-0.000, 0.000,0.00331,-0.010
1775804346.877, 0.056,-0.000,-0.002,-0.012, 0.863,-0.000, 0.000,-0.00034,-0.005
1775804346.977, 0.056, 0.001,-0.001,-0.002, 0.865,-0.000, 0.000,0.00116,-0.003
1775804347.077, 0.056, 0.001, 0.001, 0.002, 0.868, 0.000, 0.001,0.00148, 0.002
1775804347.177, 0.056,-0.001, 0.006, 0.008, 0.871, 0.000, 0.000,-0.00118, 0.012
1775804347.277, 0.056,-0.002, 0.006,-0.002, 0.867, 0.000, 0.001,-0.00183, 0.018
1775804347.377, 0.056,-0.002, 0.005,-0.005, 0.868, 0.000, 0.000,-0.00156, 0.020
1775804347.477, 0.054,-0.002, 0.006,-0.011, 0.839, 0.000,-0.000,-0.00210, 0.025
1775804347.577, 0.054,-0.008, 0.006,-0.009, 0.841, 0.000, 0.000,-0.00784, 0.030
1775804347.676, 0.055,-0.012, 0.008,-0.010, 0.843, 0.000, 0.000,-0.01236, 0.029
1775804347.776, 0.055,-0.012, 0.009,-0.002, 0.844, 0.000, 0.000,-0.01214, 0.031
1775804347.876, 0.055,-0.013, 0.010, 0.009, 0.845, 0.000, 0.001,-0.01286, 0.033
1775804347.976, 0.055,-0.020, 0.010, 0.007, 0.846, 0.000, 0.001,-0.01981, 0.032
1775804348.076, 0.055,-0.016, 0.009, 0.013, 0.846, 0.000, 0.000,-0.01598, 0.029
1775804348.176, 0.055,-0.028, 0.009, 0.006, 0.847, 0.000, 0.001,-0.02798, 0.028
1775804348.276, 0.056,-0.035, 0.011, 0.003, 0.846, 0.000, 0.000,-0.03489, 0.026
1775804348.376, 0.056,-0.035, 0.008,-0.009, 0.845, 0.000, 0.000,-0.03537, 0.029
1775804348.476, 0.056,-0.034, 0.004,-0.001, 0.843, 0.000, 0.000,-0.03444, 0.023
1775804348.576, 0.056,-0.032, 0.006,-0.003, 0.843, 0.000, 0.001,-0.03189, 0.024
1775804348.676, 0.056,-0.034, 0.003,-0.006, 0.841, 0.000, 0.000,-0.03378, 0.026
1775804348.776, 0.054,-0.031, 0.005,-0.007, 0.805, 0.000, 0.000,-0.03123, 0.024
1775804348.876, 0.054,-0.032, 0.008,-0.006, 0.805, 0.000, 0.000,-0.03167, 0.023
1775804348.976, 0.054,-0.033, 0.008,-0.003, 0.803, 0.000, 0.000,-0.03289, 0.017
1775804349.076, 0.054,-0.032, 0.006, 0.007, 0.802, 0.000, 0.001,-0.03235, 0.015
1775804349.176, 0.055,-0.033, 0.005, 0.007, 0.802, 0.000, 0.001,-0.03250, 0.014
1775804349.276, 0.055,-0.035, 0.007, 0.009, 0.808, 0.000, 0.001,-0.03462, 0.020
1775804349.376, 0.055,-0.033, 0.004, 0.003, 0.806, 0.000, 0.000,-0.03342, 0.020
1775804349.476, 0.055,-0.031, 0.006, 0.001, 0.805, 0.000, 0.000,-0.03063, 0.018
1775804349.576, 0.056,-0.032, 0.005,-0.001, 0.804, 0.000, 0.001,-0.03245, 0.017
1775804349.676, 0.056,-0.034, 0.004, 0.005, 0.802, 0.000, 0.001,-0.03444, 0.016
1775804349.776, 0.055,-0.034, 0.006,-0.002, 0.794, 0.000, 0.001,-0.03377, 0.020
1775804349.876, 0.056,-0.034, 0.006, 0.006, 0.793, 0.000, 0.000,-0.03403, 0.022
1775804349.976, 0.056,-0.032, 0.010,-0.004, 0.791, 0.000, 0.000,-0.03241, 0.028
